id,fold
case44_day0_slice_0030,2.0
case44_day0_slice_0031,2.0
case44_day0_slice_0032,2.0
case44_day0_slice_0033,2.0
case44_day0_slice_0034,2.0
case44_day0_slice_0035,2.0
case44_day0_slice_0036,2.0
case44_day0_slice_0037,2.0
case44_day0_slice_0038,2.0
case44_day0_slice_0039,2.0
case44_day0_slice_0040,2.0
case44_day0_slice_0041,2.0
case44_day0_slice_0042,2.0
case44_day0_slice_0043,2.0
case44_day0_slice_0044,2.0
case44_day0_slice_0045,2.0
case44_day0_slice_0046,2.0
case44_day0_slice_0047,2.0
case44_day0_slice_0048,2.0
case44_day0_slice_0049,2.0
case44_day0_slice_0050,2.0
case44_day0_slice_0051,2.0
case44_day0_slice_0052,2.0
case44_day0_slice_0053,2.0
case44_day0_slice_0054,2.0
case44_day0_slice_0055,2.0
case44_day0_slice_0056,2.0
case44_day0_slice_0057,2.0
case44_day0_slice_0058,2.0
case44_day0_slice_0059,2.0
case44_day0_slice_0060,2.0
case44_day0_slice_0061,2.0
case44_day0_slice_0062,2.0
case44_day0_slice_0063,2.0
case44_day0_slice_0064,2.0
case44_day0_slice_0065,2.0
case44_day0_slice_0066,2.0
case44_day0_slice_0067,2.0
case44_day0_slice_0068,2.0
case44_day0_slice_0069,2.0
case44_day0_slice_0070,2.0
case44_day0_slice_0071,2.0
case44_day0_slice_0072,2.0
case44_day0_slice_0073,2.0
case44_day0_slice_0074,2.0
case44_day0_slice_0075,2.0
case44_day0_slice_0076,2.0
case44_day0_slice_0077,2.0
case44_day0_slice_0078,2.0
case44_day0_slice_0079,2.0
case44_day0_slice_0080,2.0
case44_day0_slice_0081,2.0
case44_day0_slice_0082,2.0
case44_day0_slice_0083,2.0
case44_day0_slice_0084,2.0
case44_day0_slice_0085,2.0
case44_day0_slice_0086,2.0
case44_day0_slice_0087,2.0
case44_day0_slice_0088,2.0
case44_day0_slice_0089,2.0
case44_day0_slice_0090,2.0
case44_day0_slice_0091,2.0
case44_day0_slice_0092,2.0
case44_day0_slice_0093,2.0
case44_day0_slice_0094,2.0
case44_day0_slice_0095,2.0
case44_day0_slice_0096,2.0
case44_day0_slice_0097,2.0
case44_day0_slice_0098,2.0
case44_day0_slice_0099,2.0
case44_day0_slice_0100,2.0
case44_day0_slice_0101,2.0
case44_day0_slice_0102,2.0
case44_day0_slice_0103,2.0
case44_day0_slice_0104,2.0
case44_day0_slice_0105,2.0
case44_day0_slice_0106,2.0
case44_day0_slice_0107,2.0
case44_day0_slice_0108,2.0
case44_day0_slice_0109,2.0
case44_day0_slice_0110,2.0
case44_day0_slice_0111,2.0
case44_day0_slice_0112,2.0
case44_day0_slice_0113,2.0
case44_day0_slice_0114,2.0
case44_day0_slice_0115,2.0
case44_day0_slice_0116,2.0
case44_day0_slice_0117,2.0
case44_day0_slice_0118,2.0
case44_day0_slice_0119,2.0
case44_day0_slice_0120,2.0
case44_day0_slice_0121,2.0
case44_day0_slice_0122,2.0
case44_day0_slice_0123,2.0
case44_day0_slice_0124,2.0
case44_day0_slice_0125,2.0
case44_day0_slice_0126,2.0
case44_day0_slice_0127,2.0
case44_day0_slice_0128,2.0
case44_day0_slice_0129,2.0
case44_day0_slice_0130,2.0
case44_day0_slice_0131,2.0
case44_day0_slice_0132,2.0
case44_day0_slice_0133,2.0
case44_day0_slice_0134,2.0
case44_day0_slice_0135,2.0
case44_day0_slice_0136,2.0
case44_day0_slice_0137,2.0
case44_day0_slice_0138,2.0
case44_day0_slice_0139,2.0
case44_day0_slice_0140,2.0
case44_day0_slice_0141,2.0
case44_day0_slice_0142,2.0
case44_day0_slice_0143,2.0
case44_day0_slice_0144,2.0
case44_day20_slice_0001,2.0
case44_day20_slice_0002,2.0
case44_day20_slice_0003,2.0
case44_day20_slice_0004,2.0
case44_day20_slice_0005,2.0
case44_day20_slice_0006,2.0
case44_day20_slice_0007,2.0
case44_day20_slice_0008,2.0
case44_day20_slice_0009,2.0
case44_day20_slice_0010,2.0
case44_day20_slice_0011,2.0
case44_day20_slice_0012,2.0
case44_day20_slice_0013,2.0
case44_day20_slice_0014,2.0
case44_day20_slice_0015,2.0
case44_day20_slice_0016,2.0
case44_day20_slice_0017,2.0
case44_day20_slice_0018,2.0
case44_day20_slice_0019,2.0
case44_day20_slice_0020,2.0
case44_day20_slice_0021,2.0
case44_day20_slice_0022,2.0
case44_day20_slice_0023,2.0
case44_day20_slice_0024,2.0
case44_day20_slice_0025,2.0
case44_day20_slice_0026,2.0
case44_day20_slice_0027,2.0
case44_day20_slice_0028,2.0
case44_day20_slice_0029,2.0
case44_day20_slice_0030,2.0
case44_day20_slice_0031,2.0
case44_day20_slice_0032,2.0
case44_day20_slice_0033,2.0
case44_day20_slice_0034,2.0
case44_day20_slice_0035,2.0
case44_day20_slice_0036,2.0
case44_day20_slice_0037,2.0
case44_day20_slice_0038,2.0
case44_day20_slice_0039,2.0
case44_day20_slice_0040,2.0
case44_day20_slice_0041,2.0
case44_day20_slice_0042,2.0
case44_day20_slice_0043,2.0
case44_day20_slice_0044,2.0
case44_day20_slice_0045,2.0
case44_day20_slice_0046,2.0
case44_day20_slice_0047,2.0
case44_day20_slice_0048,2.0
case44_day20_slice_0049,2.0
case44_day20_slice_0050,2.0
case44_day20_slice_0051,2.0
case44_day20_slice_0052,2.0
case44_day20_slice_0053,2.0
case44_day20_slice_0054,2.0
case44_day20_slice_0055,2.0
case44_day20_slice_0056,2.0
case44_day20_slice_0057,2.0
case44_day20_slice_0058,2.0
case44_day20_slice_0059,2.0
case44_day20_slice_0060,2.0
case44_day20_slice_0061,2.0
case44_day20_slice_0062,2.0
case44_day20_slice_0063,2.0
case44_day20_slice_0064,2.0
case44_day20_slice_0065,2.0
case44_day20_slice_0066,2.0
case44_day20_slice_0067,2.0
case44_day20_slice_0068,2.0
case44_day20_slice_0069,2.0
case44_day20_slice_0070,2.0
case44_day20_slice_0071,2.0
case44_day20_slice_0072,2.0
case44_day20_slice_0073,2.0
case44_day20_slice_0074,2.0
case44_day20_slice_0075,2.0
case44_day20_slice_0076,2.0
case44_day20_slice_0077,2.0
case44_day20_slice_0078,2.0
case44_day20_slice_0079,2.0
case44_day20_slice_0080,2.0
case44_day20_slice_0081,2.0
case44_day20_slice_0082,2.0
case44_day20_slice_0083,2.0
case44_day20_slice_0084,2.0
case44_day20_slice_0085,2.0
case44_day20_slice_0086,2.0
case44_day20_slice_0087,2.0
case44_day20_slice_0088,2.0
case44_day20_slice_0089,2.0
case44_day20_slice_0090,2.0
case44_day20_slice_0091,2.0
case44_day20_slice_0092,2.0
case44_day20_slice_0093,2.0
case44_day20_slice_0094,2.0
case44_day20_slice_0095,2.0
case44_day20_slice_0096,2.0
case44_day20_slice_0097,2.0
case44_day20_slice_0098,2.0
case44_day20_slice_0099,2.0
case44_day20_slice_0100,2.0
case44_day20_slice_0101,2.0
case44_day20_slice_0102,2.0
case44_day20_slice_0103,2.0
case44_day20_slice_0104,2.0
case44_day20_slice_0105,2.0
case44_day20_slice_0106,2.0
case44_day20_slice_0107,2.0
case44_day20_slice_0108,2.0
case44_day20_slice_0109,2.0
case44_day20_slice_0110,2.0
case44_day20_slice_0111,2.0
case44_day20_slice_0112,2.0
case44_day20_slice_0113,2.0
case44_day20_slice_0114,2.0
case44_day20_slice_0115,2.0
case44_day20_slice_0116,2.0
case44_day20_slice_0117,2.0
case44_day20_slice_0118,2.0
case44_day20_slice_0119,2.0
case44_day20_slice_0120,2.0
case44_day20_slice_0121,2.0
case44_day20_slice_0122,2.0
case44_day20_slice_0123,2.0
case44_day20_slice_0124,2.0
case44_day20_slice_0125,2.0
case44_day20_slice_0126,2.0
case44_day20_slice_0127,2.0
case44_day20_slice_0128,2.0
case44_day20_slice_0129,2.0
case44_day20_slice_0130,2.0
case44_day20_slice_0131,2.0
case44_day20_slice_0132,2.0
case44_day20_slice_0133,2.0
case44_day20_slice_0134,2.0
case44_day20_slice_0135,2.0
case44_day20_slice_0136,2.0
case44_day20_slice_0137,2.0
case44_day20_slice_0138,2.0
case44_day20_slice_0139,2.0
case44_day20_slice_0140,2.0
case44_day20_slice_0141,2.0
case44_day20_slice_0142,2.0
case44_day20_slice_0143,2.0
case44_day20_slice_0144,2.0
case44_day19_slice_0001,2.0
case44_day19_slice_0002,2.0
case44_day19_slice_0003,2.0
case44_day19_slice_0004,2.0
case44_day19_slice_0005,2.0
case44_day19_slice_0006,2.0
case44_day19_slice_0007,2.0
case44_day19_slice_0008,2.0
case44_day19_slice_0009,2.0
case44_day19_slice_0010,2.0
case44_day19_slice_0011,2.0
case44_day19_slice_0012,2.0
case44_day19_slice_0013,2.0
case44_day19_slice_0014,2.0
case44_day19_slice_0015,2.0
case44_day19_slice_0016,2.0
case44_day19_slice_0017,2.0
case44_day19_slice_0018,2.0
case44_day19_slice_0019,2.0
case44_day19_slice_0020,2.0
case44_day19_slice_0021,2.0
case44_day19_slice_0022,2.0
case44_day19_slice_0023,2.0
case44_day19_slice_0024,2.0
case44_day19_slice_0025,2.0
case44_day19_slice_0026,2.0
case44_day19_slice_0027,2.0
case44_day19_slice_0028,2.0
case44_day19_slice_0029,2.0
case44_day19_slice_0030,2.0
case44_day19_slice_0031,2.0
case44_day19_slice_0032,2.0
case44_day19_slice_0033,2.0
case44_day19_slice_0034,2.0
case44_day19_slice_0035,2.0
case44_day19_slice_0036,2.0
case44_day19_slice_0037,2.0
case44_day19_slice_0038,2.0
case44_day19_slice_0039,2.0
case44_day19_slice_0040,2.0
case44_day19_slice_0041,2.0
case44_day19_slice_0042,2.0
case44_day19_slice_0043,2.0
case44_day19_slice_0044,2.0
case44_day19_slice_0045,2.0
case44_day19_slice_0046,2.0
case44_day19_slice_0047,2.0
case44_day19_slice_0048,2.0
case44_day19_slice_0049,2.0
case44_day19_slice_0050,2.0
case44_day19_slice_0051,2.0
case44_day19_slice_0052,2.0
case44_day19_slice_0053,2.0
case44_day19_slice_0054,2.0
case44_day19_slice_0055,2.0
case44_day19_slice_0056,2.0
case44_day19_slice_0057,2.0
case44_day19_slice_0058,2.0
case44_day19_slice_0059,2.0
case44_day19_slice_0060,2.0
case44_day19_slice_0061,2.0
case44_day19_slice_0062,2.0
case44_day19_slice_0063,2.0
case44_day19_slice_0064,2.0
case44_day19_slice_0065,2.0
case44_day19_slice_0066,2.0
case44_day19_slice_0067,2.0
case44_day19_slice_0068,2.0
case44_day19_slice_0069,2.0
case44_day19_slice_0070,2.0
case44_day19_slice_0071,2.0
case44_day19_slice_0072,2.0
case44_day19_slice_0073,2.0
case44_day19_slice_0074,2.0
case44_day19_slice_0075,2.0
case44_day19_slice_0076,2.0
case44_day19_slice_0077,2.0
case44_day19_slice_0078,2.0
case44_day19_slice_0079,2.0
case44_day19_slice_0080,2.0
case44_day19_slice_0081,2.0
case44_day19_slice_0082,2.0
case44_day19_slice_0083,2.0
case44_day19_slice_0084,2.0
case44_day19_slice_0085,2.0
case44_day19_slice_0086,2.0
case44_day19_slice_0087,2.0
case44_day19_slice_0088,2.0
case44_day19_slice_0089,2.0
case44_day19_slice_0090,2.0
case44_day19_slice_0091,2.0
case44_day19_slice_0092,2.0
case44_day19_slice_0093,2.0
case44_day19_slice_0094,2.0
case44_day19_slice_0095,2.0
case44_day19_slice_0096,2.0
case44_day19_slice_0097,2.0
case44_day19_slice_0098,2.0
case44_day19_slice_0099,2.0
case44_day19_slice_0100,2.0
case44_day19_slice_0101,2.0
case44_day19_slice_0102,2.0
case44_day19_slice_0103,2.0
case44_day19_slice_0104,2.0
case44_day19_slice_0105,2.0
case44_day19_slice_0106,2.0
case44_day19_slice_0107,2.0
case44_day19_slice_0108,2.0
case44_day19_slice_0109,2.0
case44_day19_slice_0110,2.0
case44_day19_slice_0111,2.0
case44_day19_slice_0112,2.0
case44_day19_slice_0113,2.0
case44_day19_slice_0114,2.0
case44_day19_slice_0115,2.0
case44_day19_slice_0116,2.0
case44_day19_slice_0117,2.0
case44_day19_slice_0118,2.0
case44_day19_slice_0119,2.0
case44_day19_slice_0120,2.0
case44_day19_slice_0121,2.0
case44_day19_slice_0122,2.0
case44_day19_slice_0123,2.0
case44_day19_slice_0124,2.0
case44_day19_slice_0125,2.0
case44_day19_slice_0126,2.0
case44_day19_slice_0127,2.0
case44_day19_slice_0128,2.0
case44_day19_slice_0129,2.0
case44_day19_slice_0130,2.0
case44_day19_slice_0131,2.0
case44_day19_slice_0132,2.0
case44_day19_slice_0133,2.0
case44_day19_slice_0134,2.0
case44_day19_slice_0135,2.0
case44_day19_slice_0136,2.0
case44_day19_slice_0137,2.0
case44_day19_slice_0138,2.0
case44_day19_slice_0139,2.0
case44_day19_slice_0140,2.0
case44_day19_slice_0141,2.0
case44_day19_slice_0142,2.0
case44_day19_slice_0143,2.0
case44_day19_slice_0144,2.0
case145_day20_slice_0001,1.0
case145_day20_slice_0002,1.0
case145_day20_slice_0003,1.0
case145_day20_slice_0004,1.0
case145_day20_slice_0005,1.0
case145_day20_slice_0006,1.0
case145_day20_slice_0007,1.0
case145_day20_slice_0008,1.0
case145_day20_slice_0009,1.0
case145_day20_slice_0010,1.0
case145_day20_slice_0011,1.0
case145_day20_slice_0012,1.0
case145_day20_slice_0013,1.0
case145_day20_slice_0014,1.0
case145_day20_slice_0015,1.0
case145_day20_slice_0016,1.0
case145_day20_slice_0017,1.0
case145_day20_slice_0018,1.0
case145_day20_slice_0019,1.0
case145_day20_slice_0020,1.0
case145_day20_slice_0021,1.0
case145_day20_slice_0022,1.0
case145_day20_slice_0023,1.0
case145_day20_slice_0024,1.0
case145_day20_slice_0025,1.0
case145_day20_slice_0026,1.0
case145_day20_slice_0027,1.0
case145_day20_slice_0028,1.0
case145_day20_slice_0029,1.0
case145_day20_slice_0030,1.0
case145_day20_slice_0031,1.0
case145_day20_slice_0032,1.0
case145_day20_slice_0033,1.0
case145_day20_slice_0034,1.0
case145_day20_slice_0035,1.0
case145_day20_slice_0036,1.0
case145_day20_slice_0037,1.0
case145_day20_slice_0038,1.0
case145_day20_slice_0039,1.0
case145_day20_slice_0040,1.0
case145_day20_slice_0041,1.0
case145_day20_slice_0042,1.0
case145_day20_slice_0043,1.0
case145_day20_slice_0044,1.0
case145_day20_slice_0045,1.0
case145_day20_slice_0046,1.0
case145_day20_slice_0047,1.0
case145_day20_slice_0048,1.0
case145_day20_slice_0049,1.0
case145_day20_slice_0050,1.0
case145_day20_slice_0051,1.0
case145_day20_slice_0052,1.0
case145_day20_slice_0053,1.0
case145_day20_slice_0054,1.0
case145_day20_slice_0055,1.0
case145_day20_slice_0056,1.0
case145_day20_slice_0057,1.0
case145_day20_slice_0058,1.0
case145_day20_slice_0059,1.0
case145_day20_slice_0060,1.0
case145_day20_slice_0061,1.0
case145_day20_slice_0062,1.0
case145_day20_slice_0063,1.0
case145_day20_slice_0064,1.0
case145_day20_slice_0065,1.0
case145_day20_slice_0066,1.0
case145_day20_slice_0067,1.0
case145_day20_slice_0068,1.0
case145_day20_slice_0069,1.0
case145_day20_slice_0070,1.0
case145_day20_slice_0071,1.0
case145_day20_slice_0072,1.0
case145_day20_slice_0073,1.0
case145_day20_slice_0074,1.0
case145_day20_slice_0075,1.0
case145_day20_slice_0076,1.0
case145_day20_slice_0077,1.0
case145_day20_slice_0078,1.0
case145_day20_slice_0079,1.0
case145_day20_slice_0080,1.0
case145_day20_slice_0081,1.0
case145_day20_slice_0082,1.0
case145_day20_slice_0083,1.0
case145_day20_slice_0084,1.0
case145_day20_slice_0085,1.0
case145_day20_slice_0086,1.0
case145_day20_slice_0087,1.0
case145_day20_slice_0088,1.0
case145_day20_slice_0089,1.0
case145_day20_slice_0090,1.0
case145_day20_slice_0091,1.0
case145_day20_slice_0092,1.0
case145_day20_slice_0093,1.0
case145_day20_slice_0094,1.0
case145_day20_slice_0095,1.0
case145_day20_slice_0096,1.0
case145_day20_slice_0097,1.0
case145_day20_slice_0098,1.0
case145_day20_slice_0099,1.0
case145_day20_slice_0100,1.0
case145_day20_slice_0101,1.0
case145_day20_slice_0102,1.0
case145_day20_slice_0103,1.0
case145_day20_slice_0104,1.0
case145_day20_slice_0105,1.0
case145_day20_slice_0106,1.0
case145_day20_slice_0107,1.0
case145_day20_slice_0108,1.0
case145_day20_slice_0109,1.0
case145_day20_slice_0110,1.0
case145_day20_slice_0111,1.0
case145_day20_slice_0112,1.0
case145_day20_slice_0113,1.0
case145_day20_slice_0114,1.0
case145_day20_slice_0115,1.0
case145_day20_slice_0116,1.0
case145_day20_slice_0117,1.0
case145_day20_slice_0118,1.0
case145_day20_slice_0119,1.0
case145_day20_slice_0120,1.0
case145_day20_slice_0121,1.0
case145_day20_slice_0122,1.0
case145_day20_slice_0123,1.0
case145_day20_slice_0124,1.0
case145_day20_slice_0125,1.0
case145_day20_slice_0126,1.0
case145_day20_slice_0127,1.0
case145_day20_slice_0128,1.0
case145_day20_slice_0129,1.0
case145_day20_slice_0130,1.0
case145_day20_slice_0131,1.0
case145_day20_slice_0132,1.0
case145_day20_slice_0133,1.0
case145_day20_slice_0134,1.0
case145_day20_slice_0135,1.0
case145_day20_slice_0136,1.0
case145_day20_slice_0137,1.0
case145_day20_slice_0138,1.0
case145_day20_slice_0139,1.0
case145_day20_slice_0140,1.0
case145_day20_slice_0141,1.0
case145_day20_slice_0142,1.0
case145_day20_slice_0143,1.0
case145_day20_slice_0144,1.0
case145_day0_slice_0001,1.0
case145_day0_slice_0002,1.0
case145_day0_slice_0003,1.0
case145_day0_slice_0004,1.0
case145_day0_slice_0005,1.0
case145_day0_slice_0006,1.0
case145_day0_slice_0007,1.0
case145_day0_slice_0008,1.0
case145_day0_slice_0009,1.0
case145_day0_slice_0010,1.0
case145_day0_slice_0011,1.0
case145_day0_slice_0012,1.0
case145_day0_slice_0013,1.0
case145_day0_slice_0014,1.0
case145_day0_slice_0015,1.0
case145_day0_slice_0016,1.0
case145_day0_slice_0017,1.0
case145_day0_slice_0018,1.0
case145_day0_slice_0019,1.0
case145_day0_slice_0020,1.0
case145_day0_slice_0021,1.0
case145_day0_slice_0022,1.0
case145_day0_slice_0023,1.0
case145_day0_slice_0024,1.0
case145_day0_slice_0025,1.0
case145_day0_slice_0026,1.0
case145_day0_slice_0027,1.0
case145_day0_slice_0028,1.0
case145_day0_slice_0029,1.0
case145_day0_slice_0030,1.0
case145_day0_slice_0031,1.0
case145_day0_slice_0032,1.0
case145_day0_slice_0033,1.0
case145_day0_slice_0034,1.0
case145_day0_slice_0035,1.0
case145_day0_slice_0036,1.0
case145_day0_slice_0037,1.0
case145_day0_slice_0038,1.0
case145_day0_slice_0039,1.0
case145_day0_slice_0040,1.0
case145_day0_slice_0041,1.0
case145_day0_slice_0042,1.0
case145_day0_slice_0043,1.0
case145_day0_slice_0044,1.0
case145_day0_slice_0045,1.0
case145_day0_slice_0046,1.0
case145_day0_slice_0047,1.0
case145_day0_slice_0048,1.0
case145_day0_slice_0049,1.0
case145_day0_slice_0050,1.0
case145_day0_slice_0051,1.0
case145_day0_slice_0052,1.0
case145_day0_slice_0053,1.0
case145_day0_slice_0054,1.0
case145_day0_slice_0055,1.0
case145_day0_slice_0056,1.0
case145_day0_slice_0057,1.0
case145_day0_slice_0058,1.0
case145_day0_slice_0059,1.0
case145_day0_slice_0060,1.0
case145_day0_slice_0061,1.0
case145_day0_slice_0062,1.0
case145_day0_slice_0063,1.0
case145_day0_slice_0064,1.0
case145_day0_slice_0065,1.0
case145_day0_slice_0066,1.0
case145_day0_slice_0067,1.0
case145_day0_slice_0068,1.0
case145_day0_slice_0069,1.0
case145_day0_slice_0070,1.0
case145_day0_slice_0071,1.0
case145_day0_slice_0072,1.0
case145_day0_slice_0073,1.0
case145_day0_slice_0074,1.0
case145_day0_slice_0075,1.0
case145_day0_slice_0076,1.0
case145_day0_slice_0077,1.0
case145_day0_slice_0078,1.0
case145_day0_slice_0079,1.0
case145_day0_slice_0080,1.0
case145_day0_slice_0081,1.0
case145_day0_slice_0082,1.0
case145_day0_slice_0083,1.0
case145_day0_slice_0084,1.0
case145_day0_slice_0085,1.0
case145_day0_slice_0086,1.0
case145_day0_slice_0087,1.0
case145_day0_slice_0088,1.0
case145_day0_slice_0089,1.0
case145_day0_slice_0090,1.0
case145_day0_slice_0091,1.0
case145_day0_slice_0092,1.0
case145_day0_slice_0093,1.0
case145_day0_slice_0094,1.0
case145_day0_slice_0095,1.0
case145_day0_slice_0096,1.0
case145_day0_slice_0097,1.0
case145_day0_slice_0098,1.0
case145_day0_slice_0099,1.0
case145_day0_slice_0100,1.0
case145_day0_slice_0101,1.0
case145_day0_slice_0102,1.0
case145_day0_slice_0103,1.0
case145_day0_slice_0104,1.0
case145_day0_slice_0105,1.0
case145_day0_slice_0106,1.0
case145_day0_slice_0107,1.0
case145_day0_slice_0108,1.0
case145_day0_slice_0109,1.0
case145_day0_slice_0110,1.0
case145_day0_slice_0111,1.0
case145_day0_slice_0112,1.0
case145_day0_slice_0113,1.0
case145_day0_slice_0114,1.0
case145_day0_slice_0115,1.0
case145_day0_slice_0116,1.0
case145_day0_slice_0117,1.0
case145_day0_slice_0118,1.0
case145_day0_slice_0119,1.0
case145_day0_slice_0120,1.0
case145_day0_slice_0121,1.0
case145_day0_slice_0122,1.0
case145_day0_slice_0123,1.0
case145_day0_slice_0124,1.0
case145_day0_slice_0125,1.0
case145_day0_slice_0126,1.0
case145_day0_slice_0127,1.0
case145_day0_slice_0128,1.0
case145_day0_slice_0129,1.0
case145_day0_slice_0130,1.0
case145_day0_slice_0131,1.0
case145_day0_slice_0132,1.0
case145_day0_slice_0133,1.0
case145_day0_slice_0134,1.0
case145_day0_slice_0135,1.0
case145_day0_slice_0136,1.0
case145_day0_slice_0137,1.0
case145_day0_slice_0138,1.0
case145_day0_slice_0139,1.0
case145_day0_slice_0140,1.0
case145_day0_slice_0141,1.0
case145_day0_slice_0142,1.0
case145_day0_slice_0143,1.0
case145_day0_slice_0144,1.0
case145_day19_slice_0001,1.0
case145_day19_slice_0002,1.0
case145_day19_slice_0003,1.0
case145_day19_slice_0004,1.0
case145_day19_slice_0005,1.0
case145_day19_slice_0006,1.0
case145_day19_slice_0007,1.0
case145_day19_slice_0008,1.0
case145_day19_slice_0009,1.0
case145_day19_slice_0010,1.0
case145_day19_slice_0011,1.0
case145_day19_slice_0012,1.0
case145_day19_slice_0013,1.0
case145_day19_slice_0014,1.0
case145_day19_slice_0015,1.0
case145_day19_slice_0016,1.0
case145_day19_slice_0017,1.0
case145_day19_slice_0018,1.0
case145_day19_slice_0019,1.0
case145_day19_slice_0020,1.0
case145_day19_slice_0021,1.0
case145_day19_slice_0022,1.0
case145_day19_slice_0023,1.0
case145_day19_slice_0024,1.0
case145_day19_slice_0025,1.0
case145_day19_slice_0026,1.0
case145_day19_slice_0027,1.0
case145_day19_slice_0028,1.0
case145_day19_slice_0029,1.0
case145_day19_slice_0030,1.0
case145_day19_slice_0031,1.0
case145_day19_slice_0032,1.0
case145_day19_slice_0033,1.0
case145_day19_slice_0034,1.0
case145_day19_slice_0035,1.0
case145_day19_slice_0036,1.0
